day,hour,value
15,21,92317
15,22,83914
15,23,75000
16,00,68942
16,01,66645
16,02,66151
16,03,67365
16,04,74476
16,05,96102
16,06,144962
16,07,186173
16,08,193655
16,09,189343
16,10,178494
16,11,158775
16,12,141869
16,13,134481
16,14,130308
16,15,135837
16,16,138890
16,17,126572
16,18,103770
16,19,92111
16,20,86372
16,21,79807
16,22,72383
16,23,66786
17,00,64436
17,01,64202
17,02,67458
17,03,83997
17,04,132981
17,05,165168
17,06,170205
17,07,169012
17,08,165607
17,09,166920
17,10,172470
17,11,165366
17,12,157745
17,13,158170
17,14,160077
17,15,163271
17,16,162964
17,17,145843
17,18,117930
17,19,101491
17,20,95645
17,21,95663
17,22,76369
17,23,71408
18,00,67758
18,01,66748
18,02,69747
18,03,87689
18,04,139140
18,05,170602
18,06,175041
18,07,172911
18,08,166585
18,09,168648
18,10,172031
18,11,163610
18,12,157781
18,13,157406
18,14,163103
18,15,166920
18,16,167288
18,17,147954
18,18,123304
18,19,108597
18,20,100858
18,21,94790
18,22,84595
18,23,76454
19,00,72021
19,01,71065
19,02,73735
19,03,91778
19,04,140351
19,05,173011
19,06,178545
19,07,180227
19,08,173312
19,09,173787
19,10,180330
19,11,176408
19,12,167302
19,13,164131
19,14,166716
19,15,166186
19,16,165734
19,17,145533
19,18,121427
19,19,106082
19,20,98023
19,21,90818
19,22,82190
19,23,72676
20,00,67094
20,01,63971
20,02,66562
20,03,86124
20,04,132890
20,05,167052
20,06,171099
20,07,169866
20,08,164720
20,09,167805
20,10,170775
20,11,161310
20,12,153284
20,13,153062
20,14,157755
20,15,165191
20,16,162221
20,17,144426
20,18,116737
20,19,101295
20,20,94272
20,21,86714
20,22,79044
20,23,71890
21,00,70035
21,01,68046
21,02,70751
21,03,88263
21,04,135005
21,05,168844
21,06,176390
21,07,179578
21,08,175388
21,09,177580
21,10,178898
21,11,171040
21,12,162098
21,13,161246
21,14,163368
21,15,165940
21,16,150462
21,17,127588
21,18,109702
21,19,95402
21,20,88534
21,21,84378
21,22,76475
21,23,68600
22,00,63232
22,01,61211
22,02,60160
22,03,63251
22,04,76394
22,05,107991
22,06,158304
22,07,191475
22,08,197408
22,09,190326
22,10,183364
22,11,169039
22,12,158994
22,13,150540
22,14,148986
22,15,151347
22,16,150669
22,17,136237
22,18,112897
22,19,99535
22,20,91164
22,21,85416
22,22,78220
22,23,72340
23,00,66768
23,01,64795
23,02,65857
23,03,68292
23,04,74040
23,05,93132
23,06,137352
23,07,183422
23,08,196834
23,09,192993
23,10,184462
23,11,166052
23,12,149140
23,13,139958
23,14,135792
23,15,137830
23,16,140472
23,17,125961
23,18,101172
23,19,87108
23,20,83671
23,21,79523
23,22,73884
23,23,67724
24,00,64556
24,01,62722
24,02,67629
24,03,87269
24,04,139247
24,05,171284
24,06,176179
24,07,173968
24,08,170912
24,09,173316
24,10,175972
24,11,167357
24,12,156276
24,13,155962
24,14,160182
24,15,164352
24,16,163747
24,17,143837
24,18,119960
24,19,104033
24,20,97911
24,21,89429
24,22,83199
24,23,76549
25,00,23725
25,01,22824
25,02,22125
25,03,21423
25,04,19624
25,05,18965
25,06,19064
25,07,18096
25,08,18047
25,09,19004
25,10,21174
25,11,24141
25,12,25285
25,13,26430
25,14,27917
25,15,27532
25,16,28008
25,17,29177
25,18,29750
25,19,28828
25,20,28340
25,21,21156
25,22,24126
25,23,35176
26,00,33989
26,01,36324
26,02,42043
26,03,63502
26,04,133321
26,05,165339
26,06,168865
26,07,171219
26,08,169766
26,09,172262
26,10,175140
26,11,167627
26,12,160193
26,13,159640
26,14,164274
26,15,168393
26,16,164650
26,17,145948
26,18,122133
26,19,107712
26,20,99884
26,21,93360
26,22,84080
26,23,78645
27,00,54395
27,01,38182
27,02,38240
27,03,45535
27,04,83461
27,05,113101
27,06,139278
27,07,146979
27,08,146738
27,09,150068
27,10,155416
27,11,151347
27,12,146014
27,13,145888
27,14,151866
27,15,157735
27,16,158524
27,17,142257
27,18,119409
27,19,109395
27,20,101921
27,21,96175
27,22,111115
27,23,103061
28,00,92525
28,01,88341
28,02,87415
28,03,99502
28,04,145147
28,05,179967
28,06,185856
28,07,188695
28,08,182687
28,09,181486
28,10,182709
28,11,176778
28,12,168253
28,13,166401
28,14,169440
28,15,171203
28,16,168533
28,17,150010
28,18,126379
28,19,114213
28,20,105486
28,21,99426
28,22,92003
28,23,83582
29,00,74944
29,01,72349
29,02,73492
29,03,76316
29,04,89026
29,05,118973
29,06,170523
29,07,206334
29,08,208290
29,09,199920
29,10,192499
29,11,178749
29,12,165290
29,13,157277
29,14,155369
29,15,158464
29,16,156231
29,17,140742
29,18,116813
29,19,102132
29,20,95801
29,21,92151
29,22,84036
29,23,74905
30,00,68701
30,01,66361
30,02,66952
30,03,67453
30,04,68733
30,05,79044
30,06,118381
30,07,172090
30,08,198563
30,09,197103
30,10,185425
30,11,170942
30,12,150211
30,13,136239
30,14,131431
30,15,132634
30,16,137459
30,17,134874
30,18,115348
30,19,94899
30,20,88603
30,21,83199
30,22,77677
30,23,70122
31,00,64561
31,01,60952
31,02,61179
31,03,63863
31,04,79164
31,05,121804
31,06,163799
31,07,182464
31,08,183456
31,09,176218
31,10,176682
31,11,177055
31,12,164530
31,13,156510
31,14,155853
31,15,158850
31,16,162559
31,17,154991
31,18,136160
31,19,114159
31,20,102080
31,21,95118
31,22,88529
31,23,79507
