day,hour,value
22,16,155116
22,17,143644
22,18,124127
22,19,107756
22,20,95823
22,21,87503
22,22,80329
22,23,74422
23,00,70579
23,01,68746
23,02,67906
23,03,82875
23,04,124279
23,05,156990
23,06,170078
23,07,165860
23,08,160264
23,09,160163
23,10,161880
23,11,155731
23,12,149244
23,13,146341
23,14,147492
23,15,151777
23,16,152833
23,17,141912
23,18,125193
23,19,109108
23,20,96629
23,21,88415
23,22,78679
23,23,73249
24,00,69168
24,01,68451
24,02,69741
24,03,81649
24,04,124773
24,05,155931
24,06,163244
24,07,159124
24,08,154690
24,09,154906
24,10,156981
24,11,151356
24,12,145267
24,13,145657
24,14,150008
24,15,151399
24,16,153428
24,17,143812
24,18,128433
24,19,117264
24,20,106638
24,21,99747
24,22,84788
24,23,78359
25,00,72147
25,01,69202
25,02,69272
25,03,85215
25,04,131654
25,05,168688
25,06,173420
25,07,169366
25,08,166232
25,09,167596
25,10,171076
25,11,166463
25,12,161782
25,13,160471
25,14,164929
25,15,163250
25,16,161390
25,17,149479
25,18,136388
25,19,120484
25,20,110725
25,21,97493
25,22,88468
25,23,73267
26,00,69459
26,01,70596
26,02,74471
26,03,91028
26,04,130588
26,05,164412
26,06,173028
26,07,169740
26,08,164179
26,09,163341
26,10,165382
26,11,161756
26,12,154573
26,13,153662
26,14,153702
26,15,149694
26,16,146649
26,17,137159
26,18,121714
26,19,105918
26,20,98644
26,21,89674
26,22,80818
26,23,71477
27,00,65344
27,01,63860
27,02,64724
27,03,67649
27,04,79049
27,05,111121
27,06,152604
27,07,173957
27,08,171172
