day,hour,value
27,03,348174
27,04,337523
27,05,343994
27,06,357013
27,07,361579
27,08,359818
27,09,346481
27,10,356842
27,11,421476
27,12,418035
27,13,374006
27,14,357553
27,15,338135
27,16,345543
27,17,361264
27,18,335147
27,19,325981
27,20,350387
27,21,306365
27,22,287718
27,23,290373
28,00,288536
28,01,268610
28,02,291833
28,03,300042
28,04,303583
28,05,337060
28,06,387204
28,07,344660
28,08,356446
28,09,356642
28,10,331880
28,11,352106
28,12,335759
28,13,332868
28,14,345799
28,15,311964
28,16,327086
28,17,340014
28,18,292139
28,19,271271
28,20,314375
28,21,269905
28,22,289391
28,23,269518
29,00,221300
29,01,242116
29,02,243100
29,03,242839
29,04,271887
29,05,330239
29,06,382933
29,07,375603
29,08,385186
29,09,347691
29,10,363037
29,11,379421
29,12,380357
29,13,337673
29,14,353971
29,15,390074
29,16,391636
29,17,435183
29,18,336323
29,19,360556
29,20,341019
29,21,332518
29,22,308749
29,23,284907
30,00,341063
30,01,330934
30,02,311516
30,03,311200
30,04,331644
30,05,374225
30,06,343758
30,07,368117
30,08,407755
30,09,431118
30,10,582415
30,11,541143
30,12,397402
30,13,347727
30,14,339837
30,15,365701
30,16,352148
30,17,323377
30,18,322561
30,19,293819
30,20,271943
30,21,281811
30,22,286120
30,23,266444
31,00,249901
31,01,262252
31,02,246941
31,03,288667
31,04,277096
31,05,288382
31,06,266522
31,07,347018
31,08,344732
31,09,406074
31,10,375818
31,11,405311
31,12,344788
31,13,347952
31,14,342162
31,15,325307
31,16,325870
31,17,322412
31,18,310867
31,19,283358
31,20,275717
31,21,267050
31,22,288730
31,23,257205
