day,hour,value
10,17,13437
10,18,11125
10,19,9258
10,20,8932
10,21,7920
10,22,6670
10,23,5834
11,00,5314
11,01,5351
11,02,5899
11,03,9352
11,04,17014
11,05,20616
11,06,19048
11,07,16383
11,08,14777
11,09,14751
11,10,15736
11,11,14931
11,12,13755
11,13,13370
11,14,13807
11,15,14835
11,16,15589
11,17,14588
11,18,12117
11,19,10035
11,20,9435
11,21,8549
11,22,7228
11,23,6177
12,00,5735
12,01,5625
12,02,6159
12,03,9474
12,04,17198
12,05,20824
12,06,18723
12,07,16271
12,08,14452
12,09,14493
12,10,15548
12,11,14892
12,12,13769
12,13,13382
12,14,13883
12,15,14844
12,16,15424
12,17,14200
12,18,11867
12,19,9996
12,20,9475
12,21,8556
12,22,7300
12,23,6228
13,00,5617
13,01,5504
13,02,6140
13,03,9416
13,04,16930
13,05,20904
13,06,19036
13,07,16515
13,08,14958
13,09,15032
13,10,15947
13,11,15384
13,12,14055
13,13,13304
13,14,13980
13,15,14981
13,16,15473
13,17,13965
13,18,11315
13,19,9315
13,20,8787
13,21,8065
13,22,6885
13,23,5765
14,00,5341
14,01,5231
14,02,5710
14,03,9017
14,04,16595
14,05,20346
14,06,18603
14,07,16161
14,08,14561
14,09,14506
14,10,15277
14,11,14646
14,12,13565
14,13,13246
14,14,13870
14,15,14716
14,16,15190
14,17,13955
14,18,11546
14,19,9480
14,20,8810
14,21,8223
14,22,6953
14,23,5829
15,00,5305
15,01,5235
15,02,5751
15,03,8923
15,04,16142
15,05,20125
15,06,18945
15,07,16879
15,08,15345
15,09,15299
15,10,16169
15,11,15767
15,12,14677
15,13,14351
15,14,14514
15,15,14989
15,16,15158
15,17,13650
15,18,11443
15,19,9478
15,20,8680
15,21,8251
15,22,7189
15,23,6027
16,00,5429
16,01,5159
16,02,5286
16,03,5844
16,04,8008
16,05,13370
16,06,18954
16,07,20785
16,08,19606
16,09,18432
16,10,17951
16,11,16663
16,12,15008
16,13,14322
16,14,14250
16,15,14735
16,16,14810
16,17,13456
16,18,11341
16,19,9337
16,20,8600
16,21,8103
16,22,7266
16,23,6152
17,00,5571
17,01,5153
17,02,5056
17,03,5416
17,04,6737
17,05,10444
17,06,15574
17,07,18824
17,08,19296
17,09,18338
17,10,17243
17,11,15339
17,12,13773
17,13,12829
17,14,12632
17,15,13286
17,16,13906
17,17,12799
17,18,10571
17,19,8926
17,20,8491
17,21,7622
17,22,6577
17,23,5638
18,00,5051
18,01,4960
18,02,5620
18,03,8894
18,04,16404
18,05,20207
18,06,18385
18,07,16168
18,08,14655
18,09,14689
18,10,15671
18,11,14885
18,12,13816
18,13,13537
18,14,14016
18,15,14865
18,16,15481
18,17,13914
18,18,11434
18,19,9568
18,20,8997
18,21,8060
18,22,6798
18,23,5852
19,00,5329
19,01,5244
19,02,5811
19,03,9251
19,04,16915
19,05,20583
19,06,18450
19,07,15940
19,08,14293
19,09,14396
19,10,15331
19,11,14739
19,12,13586
19,13,13204
19,14,13577
19,15,14509
19,16,15226
19,17,14033
19,18,11585
19,19,9674
19,20,9124
19,21,8215
19,22,7103
19,23,5908
20,00,5424
20,01,5410
20,02,5932
20,03,9334
20,04,16981
20,05,20842
20,06,18999
20,07,16401
20,08,14537
20,09,14592
20,10,15527
20,11,14808
20,12,13879
20,13,13450
20,14,13801
20,15,14639
20,16,15333
20,17,14240
20,18,11924
20,19,10056
20,20,9437
20,21,8287
20,22,7055
20,23,5896
21,00,5454
21,01,5331
21,02,6005
21,03,9314
21,04,17173
21,05,20732
21,06,18761
21,07,16048
21,08,14323
21,09,14385
21,10,15097
21,11,14457
21,12,13465
21,13,13055
21,14,13555
21,15,14366
21,16,15018
21,17,13911
21,18,11742
21,19,9918
21,20,9304
21,21,8228
21,22,6961
21,23,6028
22,00,5356
22,01,5336
22,02,5863
22,03,9043
22,04,16296
22,05,20516
22,06,19175
22,07,16808
22,08,15145
22,09,15080
22,10,15821
22,11,15269
22,12,14321
22,13,13923
22,14,14192
22,15,14842
22,16,15187
22,17,13883
22,18,11531
22,19,9688
22,20,8958
22,21,8405
22,22,7303
22,23,6147
23,00,5565
23,01,5239
23,02,5324
23,03,5968
23,04,8208
23,05,13644
23,06,19277
23,07,20978
23,08,19586
23,09,18512
23,10,18151
23,11,16649
23,12,15133
23,13,14624
23,14,14556
23,15,15012
23,16,15031
23,17,13476
23,18,11385
23,19,9372
23,20,8556
23,21,8158
23,22,7315
23,23,6247
24,00,5510
24,01,5272
24,02,5211
24,03,5513
24,04,6900
24,05,10821
24,06,16618
24,07,19809
24,08,19637
24,09,18462
24,10,17255
24,11,15438
24,12,13855
24,13,12961
24,14,12951
24,15,13292
24,16,13957
24,17,12885
24,18,10708
24,19,8925
24,20,8575
24,21,7815
24,22,6660
24,23,5797
25,00,5268
25,01,5116
25,02,5772
25,03,9262
25,04,16744
25,05,20071
25,06,18537
25,07,16275
25,08,14810
25,09,14889
25,10,15866
25,11,15123
25,12,13884
25,13,13684
25,14,14314
25,15,15313
25,16,15819
25,17,14287
25,18,11650
25,19,9687
25,20,9104
25,21,8149
25,22,6966
25,23,5943
26,00,5486
26,01,5386
26,02,5967
26,03,9405
26,04,17154
26,05,20511
26,06,18780
26,07,16282
26,08,14763
26,09,14826
26,10,15576
26,11,14754
26,12,13723
26,13,13544
26,14,14099
26,15,15075
26,16,15380
26,17,13785
26,18,11206
26,19,9335
26,20,8659
26,21,7727
26,22,6539
26,23,5506
27,00,4971
27,01,4814
27,02,5434
27,03,8838
27,04,16112
27,05,19555
27,06,18049
27,07,15928
27,08,14349
27,09,14025
27,10,14811
27,11,14277
27,12,13389
27,13,13016
27,14,13550
27,15,14399
27,16,14702
27,17,13290
27,18,10969
27,19,8901
27,20,8457
27,21,7629
27,22,6418
27,23,5271
28,00,4748
28,01,4650
28,02,5238
28,03,8590
28,04,16299
28,05,19930
28,06,18208
28,07,15863
28,08,14212
28,09,14245
28,10,15103
28,11,14321
28,12,13253
28,13,13016
28,14,13511
28,15,14339
28,16,14743
28,17,13319
28,18,10974
28,19,9154
28,20,8560
28,21,7597
28,22,6493
28,23,5377
29,00,4880
29,01,4727
29,02,5363
29,03,8536
29,04,15983
29,05,19848
29,06,18656
29,07,16410
29,08,14673
29,09,14616
29,10,15342
29,11,14818
29,12,13792
29,13,13448
29,14,13719
29,15,14055
29,16,14329
29,17,13125
29,18,10866
29,19,9154
29,20,8312
29,21,7841
29,22,6793
29,23,5632
30,00,5040
30,01,4759
30,02,4812
30,03,5474
30,04,7781
30,05,13148
30,06,18551
30,07,20272
30,08,18892
30,09,17366
30,10,16775
30,11,15460
30,12,14061
30,13,13379
30,14,13351
30,15,13835
30,16,13936
30,17,12650
30,18,10444
30,19,8674
30,20,7893
30,21,7435
30,22,6607
30,23,5748
