day,hour,value
17,16,263296
17,17,263520
17,18,247380
17,19,226378
17,20,209212
17,21,197353
17,22,191489
17,23,176293
18,00,159541
18,01,147866
18,02,137464
18,03,129886
18,04,125767
18,05,128283
18,06,147336
18,07,193680
18,08,246719
18,09,268375
18,10,261625
18,11,249999
18,12,234198
18,13,223553
18,14,222587
18,15,233404
18,16,243965
18,17,243434
18,18,224294
18,19,200645
18,20,182617
18,21,178334
18,22,159791
18,23,149600
19,00,142108
19,01,133385
19,02,122871
19,03,118941
19,04,130238
19,05,178986
19,06,210142
19,07,200305
19,08,198590
19,09,194995
19,10,197187
19,11,197918
19,12,195457
19,13,198056
19,14,207635
19,15,226357
19,16,240911
19,17,246358
19,18,228399
19,19,203909
19,20,185637
19,21,173743
19,22,166372
19,23,147625
20,00,135267
20,01,125052
20,02,117437
20,03,111599
20,04,118996
20,05,170356
20,06,202619
20,07,202074
20,08,198725
20,09,194605
20,10,196050
20,11,202268
20,12,197510
20,13,198910
20,14,212921
20,15,229134
20,16,245231
20,17,244281
20,18,229320
20,19,204056
20,20,186183
20,21,178068
20,22,164953
20,23,148715
21,00,137616
21,01,126932
21,02,117452
21,03,111260
21,04,121378
21,05,167590
21,06,201358
21,07,205405
21,08,207094
21,09,205531
21,10,205407
21,11,210237
21,12,208306
21,13,209839
21,14,219996
21,15,237443
21,16,254069
21,17,251844
21,18,230807
21,19,208414
21,20,190182
21,21,177784
21,22,165110
21,23,152380
22,00,138565
22,01,126232
22,02,115885
22,03,112367
22,04,122278
22,05,165402
22,06,197340
22,07,207294
22,08,211887
22,09,208380
22,10,209122
22,11,212575
22,12,210891
22,13,215824
22,14,223961
22,15,245137
22,16,261371
22,17,266958
22,18,246613
22,19,221769
22,20,204393
22,21,190079
22,22,174082
22,23,159546
23,00,142059
23,01,130427
23,02,124235
23,03,113864
23,04,122508
23,05,156492
23,06,188643
23,07,218051
23,08,235002
23,09,236016
23,10,236982
23,11,236236
23,12,232627
23,13,234406
23,14,246195
23,15,266009
23,16,277416
23,17,273617
23,18,254019
23,19,225997
23,20,210238
23,21,197738
23,22,188766
23,23,171060
24,00,158396
24,01,141166
24,02,131061
24,03,123481
24,04,118833
24,05,125177
24,06,160540
24,07,213958
24,08,269184
24,09,288796
24,10,285961
24,11,278452
24,12,269550
24,13,266133
24,14,271052
24,15,289606
24,16,298440
24,17,298561
24,18,280780
24,19,266739
24,20,245339
24,21,231014
24,22,213407
24,23,190189
25,00,169419
