day,hour,value
17,12,14987
17,13,14471
17,14,13649
17,15,14130
17,16,15403
17,17,15870
17,18,14362
17,19,11539
17,20,9752
17,21,9298
17,22,8527
17,23,7226
18,00,6249
18,01,5764
18,02,5805
18,03,6286
18,04,9299
18,05,16971
18,06,21242
18,07,19739
18,08,17699
18,09,16427
18,10,16489
18,11,17018
18,12,16162
18,13,15214
18,14,14845
18,15,15060
18,16,15987
18,17,16379
18,18,14355
18,19,11290
18,20,9641
18,21,9108
18,22,8879
18,23,7776
19,00,6677
19,01,5930
19,02,5902
19,03,5875
19,04,6437
19,05,9047
19,06,14784
19,07,20325
19,08,21576
19,09,20069
19,10,18897
19,11,18694
19,12,17143
19,13,15561
19,14,14944
19,15,14883
19,16,15483
19,17,15464
19,18,13853
19,19,11296
19,20,9516
19,21,9040
19,22,8632
19,23,7592
20,00,6581
20,01,5985
20,02,5684
20,03,5581
20,04,5944
20,05,7306
20,06,11490
20,07,17184
20,08,20109
20,09,19655
20,10,18710
20,11,17988
20,12,16199
20,13,14473
20,14,13345
20,15,13374
20,16,13937
20,17,14426
20,18,13268
20,19,10844
20,20,9290
20,21,8933
20,22,8135
20,23,6751
21,00,5873
21,01,5489
21,02,5466
21,03,6100
21,04,9085
21,05,16118
21,06,20169
21,07,19203
21,08,17150
21,09,15948
21,10,16191
21,11,16971
21,12,15889
21,13,14715
21,14,14400
21,15,14795
21,16,15916
21,17,16460
21,18,14899
21,19,11874
21,20,10196
21,21,9567
21,22,8636
21,23,7259
22,00,6299
22,01,5842
22,02,5799
22,03,6236
22,04,9344
22,05,16592
22,06,20587
22,07,19372
22,08,17208
22,09,15810
22,10,16058
22,11,16784
22,12,15580
22,13,14526
22,14,14216
22,15,14677
22,16,15727
22,17,16167
22,18,14452
22,19,11554
22,20,9961
22,21,9510
22,22,8559
22,23,7266
23,00,6286
23,01,5839
23,02,5794
23,03,6235
23,04,9301
23,05,16329
23,06,20437
23,07,19654
23,08,17624
23,09,16138
23,10,16378
23,11,17008
23,12,15819
23,13,14746
23,14,14436
23,15,14778
23,16,15882
23,17,16282
23,18,14530
23,19,11778
23,20,10049
23,21,9520
23,22,8637
23,23,7226
24,00,6243
24,01,5817
24,02,5788
24,03,6112
24,04,9073
24,05,15661
24,06,19981
24,07,19423
24,08,17583
24,09,16270
24,10,16345
24,11,16927
24,12,15993
24,13,14892
24,14,14591
24,15,14955
24,16,15807
24,17,15970
24,18,14286
24,19,11672
24,20,9836
24,21,9387
24,22,8795
24,23,7424
25,00,6343
25,01,5737
25,02,5682
25,03,5694
25,04,6699
25,05,9986
25,06,14909
25,07,19184
25,08,20930
25,09,20423
25,10,19949
25,11,19603
25,12,17787
25,13,16512
25,14,15433
25,15,15008
25,16,15187
25,17,15266
25,18,13825
25,19,11194
25,20,9503
25,21,9040
25,22,8458
25,23,7328
26,00,6210
26,01,5642
26,02,5569
26,03,5633
26,04,6128
26,05,8536
26,06,14075
26,07,19063
26,08,20253
26,09,18883
26,10,17721
26,11,17423
26,12,16370
26,13,15087
26,14,14480
26,15,14313
26,16,14944
26,17,15044
26,18,13679
26,19,11053
26,20,9215
26,21,8665
26,22,8214
26,23,7186
27,00,6218
27,01,5750
27,02,5510
27,03,5666
27,04,6200
27,05,8873
27,06,14046
27,07,17833
27,08,18805
27,09,17994
27,10,16674
27,11,14951
27,12,13669
27,13,12867
27,14,12521
27,15,12678
27,16,13025
27,17,12635
27,18,10824
27,19,9005
27,20,8418
27,21,7938
27,22,7061
27,23,6110
28,00,5577
28,01,5306
28,02,5381
28,03,5946
28,04,7114
28,05,9930
28,06,14919
28,07,18760
28,08,19610
28,09,18865
28,10,17892
28,11,16328
28,12,14868
28,13,14039
28,14,13635
28,15,13871
28,16,14474
28,17,13511
28,18,11312
28,19,9646
28,20,9361
28,21,8471
28,22,7232
28,23,6189
29,00,5732
29,01,5461
29,02,5947
29,03,8564
29,04,13805
29,05,17744
29,06,18114
29,07,17219
29,08,16073
29,09,15846
29,10,16486
29,11,15606
29,12,14415
29,13,13999
29,14,14405
29,15,15283
29,16,15836
29,17,14516
29,18,11805
29,19,9729
29,20,9221
29,21,8625
29,22,7328
29,23,6277
30,00,5769
30,01,5642
30,02,6064
30,03,8767
30,04,14280
30,05,18236
30,06,18477
30,07,17421
30,08,16017
30,09,15829
30,10,16576
30,11,15627
30,12,14455
30,13,14174
30,14,14439
30,15,15215
30,16,15668
30,17,14432
30,18,12004
30,19,10094
30,20,9618
30,21,8696
30,22,7446
30,23,6318
31,00,5703
31,01,5591
31,02,6143
31,03,8751
31,04,14409
31,05,18443
31,06,18639
31,07,17214
31,08,15855
31,09,15603
31,10,16192
31,11,15342
31,12,14212
31,13,13783
31,14,14332
31,15,15356
31,16,15803
31,17,14465
31,18,11883
31,19,9986
31,20,9433
31,21,8719
31,22,7392
31,23,6308
