day,hour,value
08,08,18153
08,09,17016
08,10,16957
08,11,17617
08,12,16840
08,13,15855
08,14,15582
08,15,15844
08,16,16854
08,17,16611
08,18,14582
08,19,11736
08,20,9976
08,21,9453
08,22,9042
08,23,8137
09,00,6798
09,01,6107
09,02,5790
09,03,5820
09,04,6194
09,05,7789
09,06,11808
09,07,17769
09,08,20847
09,09,20358
09,10,19107
09,11,18545
09,12,17408
09,13,16285
09,14,15737
09,15,16050
09,16,16551
09,17,16485
09,18,14518
09,19,11770
09,20,9805
09,21,9287
09,22,8931
09,23,8048
10,00,6955
10,01,6164
10,02,5955
10,03,5606
10,04,5879
10,05,6785
10,06,9623
10,07,15189
10,08,20099
10,09,20887
10,10,19855
10,11,19050
10,12,17306
10,13,15565
10,14,14556
10,15,14426
10,16,15101
10,17,15471
10,18,13748
10,19,10961
10,20,9243
10,21,9178
10,22,8509
10,23,7250
11,00,6044
11,01,5635
11,02,5596
11,03,6240
11,04,9872
11,05,17439
11,06,20432
11,07,18950
11,08,17178
11,09,16081
11,10,16122
11,11,17110
11,12,16255
11,13,15152
11,14,15101
11,15,15824
11,16,16993
11,17,17243
11,18,15142
11,19,11864
11,20,10139
11,21,9731
11,22,8985
11,23,7731
12,00,6438
12,01,5865
12,02,5669
12,03,6200
12,04,9682
12,05,18080
12,06,20993
12,07,18922
12,08,16889
12,09,15794
12,10,15885
12,11,16675
12,12,15926
12,13,14886
12,14,14751
12,15,15628
12,16,16898
12,17,17035
12,18,15007
12,19,11906
12,20,10143
12,21,9932
12,22,9138
12,23,7886
13,00,6652
13,01,5993
13,02,5877
13,03,6387
13,04,9812
13,05,17243
13,06,20120
13,07,18803
13,08,17142
13,09,15804
13,10,15905
13,11,16747
13,12,16029
13,13,14982
13,14,14808
13,15,15608
13,16,16827
13,17,16917
13,18,14923
13,19,12054
13,20,10306
13,21,9784
13,22,8978
13,23,7632
14,00,6214
14,01,5829
14,02,5774
14,03,6353
14,04,9652
14,05,17204
14,06,20531
14,07,19013
14,08,17194
14,09,15706
14,10,15892
14,11,16664
14,12,15900
14,13,14770
14,14,14787
14,15,15491
14,16,16694
14,17,17061
14,18,14921
14,19,11902
14,20,10362
14,21,9919
14,22,9094
14,23,7752
15,00,6638
15,01,5868
15,02,5811
15,03,6250
15,04,9600
15,05,16821
15,06,19967
15,07,19010
15,08,17573
15,09,16405
15,10,16444
15,11,17210
15,12,16505
15,13,15489
15,14,15264
15,15,15773
15,16,16984
15,17,16725
15,18,14611
15,19,11777
15,20,10057
15,21,9428
15,22,9056
15,23,8022
16,00,6679
16,01,6013
16,02,5708
16,03,5669
16,04,6328
16,05,7987
16,06,12338
16,07,18658
16,08,21554
16,09,20651
16,10,19448
16,11,18661
16,12,17328
16,13,16322
16,14,15789
16,15,15872
16,16,16451
16,17,16390
16,18,14462
16,19,11818
16,20,9889
16,21,9289
16,22,8896
16,23,7932
17,00,6867
17,01,6088
17,02,5883
17,03,5630
17,04,5816
17,05,6947
17,06,9909
17,07,16030
17,08,19847
17,09,19998
17,10,18864
17,11,17884
17,12,16164
17,13,14834
17,14,14201
17,15,14189
17,16,15086
17,17,15342
17,18,13751
17,19,10983
17,20,9398
17,21,9221
17,22,8330
17,23,7080
18,00,6019
18,01,5585
18,02,5573
18,03,6089
18,04,9656
18,05,17006
18,06,19786
18,07,18324
18,08,16717
18,09,15571
18,10,15718
18,11,16381
18,12,15636
18,13,14669
18,14,14826
18,15,15648
18,16,16979
18,17,17354
18,18,15279
18,19,12135
18,20,10310
18,21,9877
18,22,8929
18,23,7641
19,00,6489
19,01,5944
19,02,5889
19,03,6440
19,04,9969
19,05,17573
19,06,20772
19,07,19023
19,08,17086
19,09,15837
19,10,15916
19,11,16684
19,12,15951
19,13,14952
19,14,14827
19,15,15525
19,16,16714
19,17,17019
19,18,14919
19,19,11981
19,20,10195
19,21,9799
19,22,8922
19,23,7648
20,00,6487
20,01,5901
20,02,5900
20,03,6452
20,04,9882
20,05,17412
20,06,20768
20,07,19481
20,08,17540
20,09,16139
20,10,16051
20,11,16812
20,12,16098
20,13,14927
20,14,14770
20,15,15557
20,16,16555
20,17,16802
20,18,14690
20,19,11830
20,20,10178
20,21,9761
20,22,8938
20,23,7689
21,00,6445
21,01,5908
21,02,5764
21,03,6405
21,04,9805
21,05,17383
21,06,20415
21,07,19026
21,08,17225
21,09,15998
21,10,15994
21,11,16685
21,12,15964
21,13,14801
21,14,14635
21,15,15373
21,16,16749
21,17,16846
21,18,14816
21,19,11954
21,20,10242
21,21,9828
21,22,9002
21,23,7666
22,00,6507
22,01,5937
22,02,5786
22,03,6299
22,04,9564
22,05,16968
22,06,20162
22,07,19285
22,08,17649
22,09,16539
22,10,16204
22,11,16857
22,12,16240
22,13,15335
22,14,15303
22,15,15955
22,16,16800
22,17,16688
22,18,14609
22,19,11888
22,20,10074
22,21,9464
22,22,9047
22,23,8088
23,00,6870
23,01,6058
23,02,5798
23,03,5905
23,04,6425
23,05,8248
23,06,12568
23,07,18749
23,08,21614
23,09,20631
23,10,19097
23,11,18549
23,12,17023
23,13,15728
23,14,15361
23,15,15743
23,16,16300
23,17,16068
23,18,14162
23,19,11554
23,20,9813
23,21,9192
23,22,8890
23,23,8143
24,00,6868
24,01,6110
24,02,5904
24,03,5681
24,04,5997
24,05,6984
24,06,10094
24,07,16198
24,08,20075
24,09,19764
24,10,18691
24,11,17958
24,12,16283
24,13,14584
24,14,13900
24,15,13883
24,16,14755
24,17,14940
24,18,13109
24,19,10762
24,20,9055
24,21,8734
24,22,8000
24,23,6862
25,00,5947
25,01,5445
25,02,5470
25,03,6113
25,04,9634
25,05,17172
25,06,20362
25,07,18854
25,08,16923
25,09,15713
25,10,15468
25,11,16459
25,12,15585
25,13,14455
25,14,14355
25,15,15296
25,16,16545
25,17,17049
25,18,14783
25,19,11776
25,20,9955
25,21,9572
25,22,8819
25,23,7571
26,00,6381
26,01,5846
26,02,5792
26,03,6392
26,04,9815
26,05,17339
26,06,20412
26,07,19015
26,08,16836
26,09,15305
26,10,15432
26,11,16330
26,12,15699
26,13,14524
26,14,14332
26,15,15210
26,16,16658
26,17,16804
26,18,14757
26,19,11875
26,20,10115
26,21,9752
26,22,8915
26,23,7541
27,00,6308
27,01,5732
27,02,5699
27,03,6341
27,04,9663
27,05,17084
27,06,20536
27,07,19263
27,08,17343
27,09,15808
27,10,15852
27,11,16688
27,12,15994
27,13,14999
27,14,14648
27,15,15318
27,16,16535
27,17,16659
27,18,14492
27,19,11706
27,20,10145
27,21,9647
27,22,8909
27,23,7519
28,00,6425
28,01,5897
28,02,5812
28,03,6346
28,04,9626
28,05,17232
28,06,20593
28,07,19149
28,08,17104
28,09,15524
28,10,15447
28,11,16194
28,12,15708
28,13,14699
28,14,14519
28,15,15270
28,16,16554
28,17,16805
28,18,14842
28,19,11840
28,20,10184
28,21,9732
28,22,8905
28,23,7706
29,00,6539
29,01,5922
29,02,5736
29,03,6251
29,04,9512
29,05,16673
29,06,20220
29,07,19431
29,08,17701
29,09,16325
29,10,16251
29,11,16917
29,12,16196
29,13,15240
29,14,15201
29,15,15728
29,16,16339
29,17,16149
29,18,13753
29,19,11328
29,20,9780
29,21,9224
29,22,8863
29,23,7903
30,00,6650
30,01,5933
30,02,5710
30,03,5688
30,04,6249
30,05,8176
30,06,12705
30,07,18816
30,08,21374
30,09,20356
30,10,19088
30,11,18575
30,12,17433
30,13,16241
30,14,15632
30,15,15562
30,16,16209
30,17,15968
30,18,13910
30,19,11290
30,20,9494
30,21,9001
30,22,8703
30,23,7909
31,00,6876
31,01,6012
31,02,5754
31,03,5624
31,04,5839
31,05,6824
31,06,9846
31,07,15900
31,08,19693
31,09,19964
31,10,19015
31,11,18199
31,12,16452
31,13,14868
31,14,14115
31,15,14023
31,16,14489
31,17,14330
31,18,12937
31,19,10839
31,20,9302
31,21,9194
31,22,8488
31,23,7230
