day,hour,value
17,04,5765
17,05,8761
17,06,13192
17,07,15903
17,08,15846
17,09,14921
17,10,14070
17,11,12583
17,12,11250
17,13,10520
17,14,10168
17,15,10630
17,16,11177
17,17,10709
17,18,9482
17,19,8239
17,20,7852
17,21,6864
17,22,5665
17,23,4756
18,00,4282
18,01,4276
18,02,4728
18,03,7424
18,04,12518
18,05,15896
18,06,15700
18,07,14276
18,08,12941
18,09,12598
18,10,13157
18,11,12574
18,12,11715
18,13,11284
18,14,11423
18,15,12047
18,16,12569
18,17,11885
18,18,10416
18,19,9183
18,20,8499
18,21,7434
18,22,5998
18,23,4995
19,00,4471
19,01,4322
19,02,4836
19,03,7631
19,04,12977
19,05,16077
19,06,15701
19,07,13929
19,08,12657
19,09,12560
19,10,13150
19,11,12406
19,12,11659
19,13,11376
19,14,11491
19,15,12142
19,16,12568
19,17,11621
19,18,10290
19,19,9176
19,20,8502
19,21,7445
19,22,5981
19,23,4895
20,00,4366
20,01,4236
20,02,4712
20,03,7426
20,04,12829
20,05,15937
20,06,15566
20,07,13782
20,08,12390
20,09,12142
20,10,12858
20,11,12271
20,12,11441
20,13,11197
20,14,11326
20,15,11940
20,16,12081
20,17,11480
20,18,10106
20,19,8963
20,20,8405
20,21,7353
20,22,5991
20,23,4951
21,00,4453
21,01,4308
21,02,4705
21,03,7331
21,04,12346
21,05,15397
21,06,15425
21,07,14083
21,08,13002
21,09,12723
21,10,13192
21,11,12656
21,12,11757
21,13,11374
21,14,11506
21,15,12049
21,16,12459
21,17,11715
21,18,10138
21,19,8867
21,20,8357
21,21,7231
21,22,6016
21,23,5013
22,00,4437
22,01,4279
22,02,4670
22,03,7156
22,04,12040
22,05,15244
22,06,15590
22,07,14349
22,08,13238
22,09,12918
22,10,13372
22,11,12868
22,12,12039
22,13,11643
22,14,11601
22,15,12141
22,16,12394
22,17,11490
22,18,9864
22,19,8523
22,20,7750
22,21,7246
22,22,6135
22,23,5164
23,00,4574
23,01,4262
23,02,4315
23,03,4960
23,04,6958
23,05,11045
23,06,15422
23,07,16941
23,08,16062
23,09,15066
23,10,14516
23,11,13545
23,12,12171
23,13,11505
23,14,11463
23,15,11640
23,16,11895
23,17,11137
23,18,9686
23,19,8410
23,20,7656
23,21,7031
23,22,6133
23,23,5225
24,00,4523
24,01,4234
24,02,4160
24,03,4452
24,04,5567
24,05,8577
24,06,12777
24,07,15372
24,08,15385
24,09,14663
24,10,13787
24,11,12395
24,12,10894
24,13,10272
24,14,10260
24,15,10617
24,16,10953
24,17,10594
24,18,9357
24,19,8255
24,20,7738
24,21,6799
24,22,5733
24,23,4727
25,00,4333
25,01,4226
25,02,4774
25,03,7371
25,04,12038
25,05,15182
25,06,15147
25,07,13988
25,08,12804
25,09,12585
25,10,13062
25,11,12600
25,12,11673
25,13,11366
25,14,11624
25,15,12274
25,16,12842
25,17,11925
25,18,10194
25,19,8893
25,20,8214
25,21,7277
25,22,6012
25,23,5032
26,00,4498
26,01,4454
26,02,4868
26,03,7509
26,04,12543
26,05,15622
26,06,15513
26,07,14072
26,08,12780
26,09,12606
26,10,13051
26,11,12621
26,12,11746
26,13,11447
26,14,11679
26,15,12283
26,16,12719
26,17,11675
26,18,9966
26,19,8749
26,20,8089
26,21,7089
26,22,5956
26,23,5040
27,00,4454
27,01,4345
27,02,4758
27,03,7402
27,04,12251
27,05,15506
27,06,15462
27,07,14064
27,08,12898
27,09,12590
27,10,13085
27,11,12472
27,12,11578
27,13,11168
27,14,11479
27,15,12235
27,16,12536
27,17,11763
27,18,9944
27,19,8638
27,20,8162
27,21,7138
27,22,5917
27,23,5003
28,00,4522
28,01,4384
28,02,4749
28,03,7285
28,04,12243
28,05,15443
28,06,15395
28,07,14224
28,08,12978
28,09,12717
28,10,13136
28,11,12593
28,12,11845
28,13,11498
28,14,11745
28,15,12143
28,16,12448
28,17,11700
28,18,10011
28,19,8821
28,20,8143
28,21,7108
28,22,5950
28,23,5003
29,00,4512
29,01,4426
29,02,4729
29,03,7081
29,04,11764
29,05,15159
29,06,15566
29,07,14487
29,08,13368
29,09,13055
29,10,13476
29,11,12998
29,12,12290
29,13,11800
29,14,11810
29,15,12114
29,16,12288
29,17,11424
29,18,9800
29,19,8438
29,20,7754
29,21,7157
29,22,6115
29,23,5165
30,00,4606
30,01,4399
30,02,4381
30,03,4909
30,04,6798
30,05,10909
30,06,14928
30,07,16527
30,08,15644
30,09,14649
30,10,14190
30,11,13099
30,12,11975
30,13,11526
30,14,11269
30,15,11532
30,16,11666
30,17,10977
30,18,9579
30,19,8276
30,20,7500
30,21,7017
30,22,6130
30,23,5141
31,00,4510
31,01,4297
31,02,4187
31,03,4424
31,04,5408
31,05,8269
31,06,12542
31,07,15363
31,08,15750
31,09,15080
31,10,14276
31,11,12630
31,12,11185
31,13,10537
31,14,10393
31,15,10761
31,16,11055
31,17,10452
31,18,8817
31,19,7576
31,20,7228
31,21,6493
31,22,5572
31,23,4681
