day,hour,value
11,03,7457
11,04,10328
11,05,16955
11,06,20429
11,07,20113
11,08,18805
11,09,17285
11,10,17054
11,11,17908
11,12,17794
11,13,17442
11,14,17507
11,15,18427
11,16,19443
11,17,19320
11,18,17401
11,19,14551
11,20,12457
11,21,12009
11,22,11531
11,23,10314
12,00,8828
12,01,7849
12,02,7176
12,03,6849
12,04,7159
12,05,8959
12,06,14021
12,07,20241
12,08,22865
12,09,21779
12,10,20239
12,11,19509
12,12,18560
12,13,17892
12,14,17927
12,15,18731
12,16,19531
12,17,19160
12,18,17010
12,19,14315
12,20,12375
12,21,11737
12,22,11394
12,23,10256
13,00,8843
13,01,7846
13,02,7168
13,03,6868
13,04,6881
13,05,7624
13,06,11104
13,07,17135
13,08,21172
13,09,21434
13,10,20204
13,11,19224
13,12,17738
13,13,16445
13,14,16123
13,15,16581
13,16,17159
13,17,17134
13,18,15403
13,19,12997
13,20,11251
13,21,11097
13,22,10406
13,23,9120
14,00,7759
14,01,7031
14,02,6698
14,03,7007
14,04,10264
14,05,17599
14,06,21234
14,07,19206
14,08,16909
14,09,15348
14,10,15392
14,11,16447
14,12,16337
14,13,15658
14,14,15840
14,15,17101
14,16,18604
14,17,18953
14,18,17080
14,19,14180
14,20,12331
14,21,11874
14,22,10927
14,23,9600
15,00,8344
15,01,7492
15,02,7076
15,03,7390
15,04,10521
15,05,17909
15,06,21576
15,07,19461
15,08,16888
15,09,15349
15,10,15277
15,11,16391
15,12,16388
15,13,15708
15,14,16112
15,15,17229
15,16,18639
15,17,19063
15,18,17011
15,19,14132
15,20,12304
15,21,11932
15,22,11083
15,23,9603
16,00,8401
16,01,7586
16,02,7174
16,03,7421
16,04,10369
16,05,17266
16,06,21174
16,07,19770
16,08,17565
16,09,15919
16,10,15747
16,11,17013
16,12,16738
16,13,16163
16,14,16441
16,15,17599
16,16,18823
16,17,18986
16,18,16959
16,19,14340
16,20,12649
16,21,12184
16,22,11227
16,23,9775
17,00,8444
17,01,7695
17,02,7223
17,03,7531
17,04,10576
17,05,17921
17,06,21358
17,07,19154
17,08,16926
17,09,15337
17,10,15318
17,11,16491
17,12,16304
17,13,15720
17,14,16123
17,15,17269
17,16,18606
17,17,18808
17,18,17068
17,19,14310
17,20,12501
17,21,12017
17,22,11306
17,23,10025
18,00,8610
18,01,7794
18,02,7322
18,03,7584
18,04,10420
18,05,17385
18,06,21215
18,07,19864
18,08,17832
18,09,16167
18,10,16288
18,11,17390
18,12,17195
18,13,16653
18,14,17072
18,15,18200
18,16,19444
18,17,19255
18,18,17145
18,19,14325
18,20,12413
18,21,11885
18,22,11595
18,23,10428
19,00,9044
19,01,7859
19,02,7227
19,03,7017
19,04,7335
19,05,9023
19,06,13861
19,07,19974
19,08,22967
19,09,21946
19,10,20326
19,11,20001
19,12,18898
19,13,17997
19,14,18051
19,15,18839
19,16,19774
19,17,19318
19,18,17133
19,19,14458
19,20,12510
19,21,11974
19,22,11566
19,23,10488
20,00,9051
20,01,8039
20,02,7289
20,03,6896
20,04,6874
20,05,7710
20,06,10938
20,07,16929
20,08,21135
20,09,21480
20,10,20626
20,11,19567
20,12,17865
20,13,16550
20,14,16096
20,15,16865
20,16,17935
20,17,18163
20,18,16423
20,19,13563
20,20,11708
20,21,11490
20,22,10725
20,23,9407
21,00,8155
21,01,7373
21,02,6990
21,03,7323
21,04,10508
21,05,17674
21,06,21153
21,07,19258
21,08,16926
21,09,15333
21,10,15497
21,11,16685
21,12,16337
21,13,15819
21,14,16090
21,15,17241
21,16,18926
21,17,19305
21,18,17325
21,19,14414
21,20,12487
21,21,12121
21,22,11257
21,23,9851
22,00,8659
22,01,7725
22,02,7371
22,03,7562
22,04,10644
22,05,18087
22,06,21496
22,07,19306
22,08,16768
22,09,15284
22,10,15399
22,11,16612
22,12,16366
22,13,15791
22,14,16143
22,15,17459
22,16,19135
22,17,19454
22,18,17398
22,19,14571
22,20,12783
22,21,12340
22,22,11435
22,23,10106
23,00,8844
23,01,8062
23,02,7603
23,03,7828
23,04,10888
23,05,18247
23,06,21457
23,07,19864
23,08,17202
23,09,15535
23,10,15559
23,11,16620
23,12,16448
23,13,16035
23,14,16539
23,15,18007
23,16,19688
23,17,20034
23,18,18000
23,19,15351
23,20,13736
23,21,13014
23,22,12172
23,23,10688
24,00,9378
24,01,8445
24,02,7829
24,03,8049
24,04,10986
24,05,15249
24,06,10433
24,07,9644
24,08,9233
24,09,11535
24,10,12859
24,11,14484
24,12,14792
24,13,14858
24,14,15773
24,15,17663
24,16,19739
24,17,20567
24,18,18711
24,19,15880
24,20,13779
24,21,13093
24,22,11963
24,23,10338
25,00,8890
25,01,7972
25,02,7482
25,03,7725
25,04,10909
25,05,17636
25,06,21090
25,07,19898
25,08,17963
25,09,16199
25,10,15920
25,11,16609
25,12,16162
25,13,15798
25,14,16342
25,15,17824
25,16,19165
25,17,19279
25,18,17305
25,19,14488
25,20,12649
25,21,12129
25,22,11489
25,23,10353
26,00,8907
26,01,7959
26,02,7357
26,03,7139
26,04,7451
26,05,9102
26,06,13619
26,07,19804
26,08,22969
26,09,21980
26,10,20544
26,11,19894
26,12,18615
26,13,17753
26,14,17759
26,15,18335
26,16,19079
26,17,18881
26,18,16836
26,19,14182
26,20,12317
26,21,11763
26,22,11389
26,23,10175
27,00,8670
27,01,7719
27,02,7084
27,03,6688
27,04,6781
27,05,7516
27,06,10736
27,07,16903
27,08,21438
27,09,21832
27,10,20811
27,11,19539
27,12,17853
27,13,16123
27,14,15620
27,15,16285
27,16,17333
27,17,17823
27,18,16523
27,19,13921
27,20,12028
27,21,11682
27,22,10871
27,23,9491
28,00,8194
28,01,7355
28,02,6924
28,03,7269
28,04,10251
28,05,17330
28,06,20798
28,07,19136
28,08,17033
28,09,15558
28,10,15637
28,11,16769
28,12,16350
28,13,15835
28,14,16134
28,15,17509
28,16,19197
28,17,19487
28,18,17566
28,19,14660
28,20,12744
28,21,12307
28,22,11414
28,23,9966
29,00,8690
29,01,7859
29,02,7418
29,03,7610
29,04,10807
29,05,18179
29,06,21470
29,07,19457
29,08,17019
29,09,15500
29,10,15530
29,11,16557
29,12,16402
29,13,15789
29,14,16178
29,15,17395
29,16,18965
29,17,19309
29,18,17607
29,19,14863
29,20,13110
29,21,12416
29,22,11511
29,23,10085
30,00,8838
30,01,8038
30,02,7593
30,03,7762
30,04,10911
30,05,18051
30,06,21392
30,07,19771
30,08,17414
30,09,15836
30,10,15794
30,11,16978
30,12,16725
30,13,16139
30,14,16404
30,15,17826
30,16,19167
30,17,19279
30,18,17621
30,19,14949
30,20,13159
30,21,12626
30,22,11725
30,23,10313
