day,hour,value
10,04,7807
10,05,9262
10,06,13661
10,07,20009
10,08,22857
10,09,21883
10,10,20600
10,11,19850
10,12,18801
10,13,18066
10,14,18344
10,15,19099
10,16,20036
10,17,19761
10,18,17799
10,19,15477
10,20,13603
10,21,12995
10,22,12571
10,23,11495
11,00,10077
11,01,8780
11,02,7950
11,03,7488
11,04,7292
11,05,8038
11,06,11019
11,07,16991
11,08,21622
11,09,22187
11,10,20997
11,11,19912
11,12,18184
11,13,17119
11,14,16615
11,15,17288
11,16,18268
11,17,18599
11,18,17130
11,19,14363
11,20,12456
11,21,12161
11,22,11425
11,23,9959
12,00,8546
12,01,7837
12,02,7288
12,03,7521
12,04,10565
12,05,17726
12,06,21076
12,07,19418
12,08,17260
12,09,15568
12,10,15672
12,11,16803
12,12,16531
12,13,16153
12,14,16457
12,15,17768
12,16,19285
12,17,19523
12,18,17836
12,19,14958
12,20,13091
12,21,12723
12,22,11769
12,23,10373
13,00,9093
13,01,8149
13,02,7622
13,03,7951
13,04,10943
13,05,18253
13,06,21416
13,07,19414
13,08,17189
13,09,15303
13,10,15461
13,11,16615
13,12,16487
13,13,16003
13,14,16379
13,15,17734
13,16,19144
13,17,19441
13,18,17589
13,19,14885
13,20,13194
13,21,12698
13,22,11817
13,23,10407
14,00,8899
14,01,8073
14,02,7636
14,03,7896
14,04,10860
14,05,17939
14,06,21258
14,07,19692
14,08,17518
14,09,15900
14,10,15751
14,11,16987
14,12,16807
14,13,16325
14,14,16791
14,15,17807
14,16,19204
14,17,19527
14,18,17629
14,19,15052
14,20,13420
14,21,12765
14,22,11949
14,23,10520
15,00,9139
15,01,8217
15,02,7605
15,03,7837
15,04,10769
15,05,17914
15,06,21288
15,07,19571
15,08,17376
15,09,15674
15,10,15600
15,11,16674
15,12,16599
15,13,16257
15,14,16644
15,15,17615
15,16,19084
15,17,19282
15,18,17591
15,19,15032
15,20,13424
15,21,12707
15,22,11906
15,23,10467
16,00,9122
16,01,8249
16,02,7742
16,03,7905
16,04,10652
16,05,17629
16,06,21337
16,07,20145
16,08,18263
16,09,16497
16,10,16440
16,11,17396
16,12,17315
16,13,17128
16,14,17422
16,15,18770
16,16,19686
16,17,19535
16,18,17576
16,19,15107
16,20,13251
16,21,12897
16,22,12406
16,23,11295
17,00,9684
17,01,8593
17,02,7933
17,03,7666
17,04,7852
17,05,9422
17,06,13571
17,07,19856
17,08,23188
17,09,22416
17,10,21009
17,11,20339
17,12,19090
17,13,18371
17,14,18934
17,15,19897
17,16,20898
17,17,20714
17,18,18821
17,19,16268
17,20,14184
17,21,13560
17,22,12939
17,23,11702
18,00,10267
18,01,9076
18,02,8118
18,03,7598
18,04,7489
18,05,8166
18,06,11117
18,07,16826
18,08,21769
18,09,22583
18,10,21581
18,11,20365
18,12,18720
18,13,17590
18,14,17248
18,15,17602
18,16,18557
18,17,18818
18,18,17250
18,19,14652
18,20,12689
18,21,12412
18,22,11439
18,23,10058
19,00,8769
19,01,7925
19,02,7489
19,03,7667
19,04,10537
19,05,17378
19,06,20663
19,07,19400
19,08,17757
19,09,16306
19,10,16238
19,11,17169
19,12,16883
19,13,16446
19,14,16913
19,15,18133
19,16,19602
19,17,20091
19,18,18294
19,19,15412
19,20,13702
19,21,12918
19,22,12018
19,23,10682
20,00,9315
20,01,8380
20,02,7800
20,03,8026
20,04,10834
20,05,17965
20,06,21359
20,07,20108
20,08,18090
20,09,16398
20,10,16307
20,11,17297
20,12,16888
20,13,16564
20,14,17116
20,15,18370
20,16,19891
20,17,20196
20,18,18189
20,19,15565
20,20,13852
20,21,13258
20,22,12356
20,23,10900
21,00,9460
21,01,8482
21,02,7927
21,03,8034
21,04,10666
21,05,17276
21,06,20713
21,07,20145
21,08,18728
21,09,17190
21,10,16946
21,11,17811
21,12,17528
21,13,17213
21,14,17641
21,15,19031
21,16,20302
21,17,20523
21,18,18577
21,19,15801
21,20,14155
21,21,13541
21,22,12535
21,23,10974
22,00,9483
22,01,8631
22,02,8085
22,03,8160
22,04,10464
22,05,16633
22,06,20440
22,07,20379
22,08,19223
22,09,17949
22,10,17556
22,11,18295
22,12,17931
22,13,17592
22,14,18075
22,15,19421
22,16,20624
22,17,20782
22,18,19074
22,19,16414
22,20,14507
22,21,13929
22,22,13084
22,23,11459
23,00,9966
23,01,8742
23,02,8191
23,03,8105
23,04,9885
23,05,14683
23,06,18612
23,07,20927
23,08,21242
23,09,20275
23,10,19967
23,11,20414
23,12,20084
23,13,19788
23,14,20332
23,15,21501
23,16,22427
23,17,22241
23,18,19999
23,19,17167
23,20,15279
23,21,14650
23,22,13774
23,23,12207
24,00,10530
24,01,9355
24,02,8561
24,03,8163
24,04,8138
24,05,9609
24,06,13822
24,07,20167
24,08,24479
24,09,24771
24,10,23779
24,11,23245
24,12,22225
24,13,21841
24,14,21822
24,15,22475
24,16,22937
24,17,22364
24,18,20378
24,19,18351
24,20,16773
24,21,15675
24,22,14806
24,23,13295
25,00,11591
25,01,10222
25,02,9383
25,03,8740
25,04,8438
25,05,8608
25,06,10597
25,07,15299
25,08,20035
25,09,21441
25,10,20506
25,11,18851
25,12,17520
25,13,17351
25,14,17451
25,15,17885
25,16,18228
25,17,18165
25,18,17029
25,19,15097
25,20,13428
25,21,12687
25,22,11948
25,23,10643
26,00,9300
26,01,8161
26,02,7506
26,03,7121
26,04,7301
26,05,8270
26,06,10465
26,07,15165
26,08,19363
26,09,20201
26,10,19213
26,11,18017
26,12,16056
26,13,14662
26,14,14659
26,15,14855
26,16,15673
26,17,15913
26,18,14732
26,19,12908
26,20,11583
26,21,11144
26,22,10668
26,23,9518
27,00,8264
27,01,7352
27,02,6870
27,03,6831
27,04,7864
27,05,10321
27,06,13405
27,07,16933
27,08,19131
27,09,18608
27,10,17866
27,11,17651
27,12,16496
27,13,15652
27,14,15854
27,15,16524
27,16,17667
27,17,17654
27,18,15766
27,19,13427
27,20,11877
27,21,11544
27,22,10980
27,23,9681
28,00,8466
28,01,7490
28,02,6952
28,03,6868
28,04,7947
28,05,10560
28,06,13692
28,07,17484
28,08,19441
28,09,18856
28,10,18020
28,11,17854
28,12,16781
28,13,15891
28,14,15921
28,15,16831
28,16,17682
28,17,17633
28,18,15848
28,19,13613
28,20,11999
28,21,11557
28,22,11124
28,23,9735
29,00,8441
29,01,7526
29,02,7057
29,03,6997
29,04,8045
29,05,10702
29,06,13966
29,07,17742
29,08,19523
29,09,18698
29,10,17945
29,11,17766
29,12,16694
29,13,15895
29,14,15926
29,15,16775
29,16,17871
29,17,18075
29,18,16342
29,19,13896
29,20,12294
29,21,11726
29,22,11308
29,23,9985
30,00,8609
30,01,7630
30,02,7150
30,03,7105
30,04,7991
30,05,10342
30,06,13768
30,07,17804
30,08,20039
30,09,19539
30,10,18645
30,11,18426
30,12,17383
30,13,16473
30,14,16554
30,15,17344
30,16,18342
30,17,18515
30,18,16825
30,19,14305
30,20,12404
30,21,12043
30,22,11378
30,23,10178
31,00,8726
31,01,7705
31,02,7088
31,03,6866
31,04,7021
31,05,8040
31,06,11095
31,07,16526
31,08,20827
31,09,21773
31,10,21300
31,11,20797
31,12,19622
31,13,18648
31,14,18857
31,15,20029
31,16,21022
31,17,20477
31,18,18585
31,19,16342
31,20,14861
31,21,13982
31,22,13804
31,23,13393
