day,hour,value
12,08,14090
12,09,13728
12,10,14105
12,11,13427
12,12,12523
12,13,12069
12,14,12145
12,15,12433
12,16,12424
12,17,11424
12,18,9584
12,19,8258
12,20,7285
12,21,4365
12,22,4279
12,23,3741
13,00,3374
13,01,3199
13,02,3274
13,03,3896
13,04,5874
13,05,10211
13,06,14868
13,07,16512
13,08,15721
13,09,14576
13,10,14154
13,11,13073
13,12,11887
13,13,11161
13,14,10881
13,15,11102
13,16,11223
13,17,10501
13,18,9159
13,19,7826
13,20,7213
13,21,6682
13,22,5714
13,23,4852
14,00,4192
14,01,3941
14,02,3892
14,03,4179
14,04,5245
14,05,8306
14,06,12618
14,07,15134
14,08,14976
14,09,13940
14,10,13194
14,11,11734
14,12,10671
14,13,10009
14,14,9810
14,15,10157
14,16,10481
14,17,10016
14,18,8756
14,19,7516
14,20,6925
14,21,6222
14,22,5231
14,23,4432
15,00,3993
15,01,3918
15,02,4308
15,03,6545
15,04,10694
15,05,13777
15,06,14835
15,07,14385
15,08,13268
15,09,12998
15,10,13049
15,11,12252
15,12,11411
15,13,11049
15,14,11042
15,15,11634
15,16,12078
15,17,11232
15,18,9628
15,19,8413
15,20,7742
15,21,6826
15,22,5693
15,23,4834
16,00,4387
16,01,4223
16,02,4551
16,03,7242
16,04,12455
16,05,15860
16,06,15536
16,07,14093
16,08,12786
16,09,12481
16,10,13017
16,11,12549
16,12,11599
16,13,11156
16,14,11262
16,15,11823
16,16,12305
16,17,11440
16,18,9810
16,19,8558
16,20,7751
16,21,6877
16,22,5795
16,23,4874
17,00,4307
17,01,4295
17,02,4698
17,03,7314
17,04,12515
17,05,15985
17,06,15806
17,07,14382
17,08,12995
17,09,12557
17,10,13053
17,11,12378
17,12,11532
17,13,11310
17,14,11494
17,15,12024
17,16,12363
17,17,11509
17,18,9879
17,19,8545
17,20,7799
17,21,6994
17,22,5860
17,23,4839
18,00,4457
18,01,4312
18,02,4714
18,03,7186
18,04,12514
18,05,15980
18,06,15751
18,07,14418
18,08,13109
18,09,12867
18,10,13299
18,11,12444
18,12,11771
18,13,11465
18,14,11701
18,15,12378
18,16,12694
18,17,11654
18,18,9870
18,19,8495
18,20,7767
18,21,6911
18,22,5889
18,23,4922
19,00,4431
19,01,4391
19,02,4777
19,03,7135
19,04,12228
19,05,16019
19,06,16319
19,07,15048
19,08,13670
19,09,13207
19,10,13677
19,11,12985
19,12,12199
19,13,11829
19,14,11967
19,15,12374
19,16,12402
19,17,11394
19,18,9709
19,19,8268
19,20,7525
19,21,6835
19,22,6034
19,23,5160
20,00,4486
20,01,4318
20,02,4343
20,03,4801
20,04,6594
20,05,10813
20,06,15612
20,07,17481
20,08,16520
20,09,15245
20,10,15010
20,11,13843
20,12,12669
20,13,11966
20,14,11751
20,15,11721
20,16,11730
20,17,10916
20,18,9330
20,19,7856
20,20,7161
20,21,6674
20,22,5860
20,23,5128
21,00,4510
21,01,4262
21,02,4185
21,03,4413
21,04,5464
21,05,8619
21,06,13278
21,07,16202
21,08,16292
21,09,15331
21,10,14459
21,11,12911
21,12,11628
21,13,10798
21,14,10471
21,15,10885
21,16,11233
21,17,10511
21,18,8920
21,19,7622
21,20,7171
21,21,6412
21,22,5342
21,23,4594
22,00,4157
22,01,4135
22,02,4653
22,03,7368
22,04,12970
22,05,16344
22,06,16044
22,07,14539
22,08,13298
22,09,13223
22,10,13768
22,11,13198
22,12,12116
22,13,11775
22,14,11986
22,15,12700
22,16,13258
22,17,12163
22,18,10304
22,19,8659
22,20,7972
22,21,7016
22,22,5950
22,23,5130
23,00,4638
23,01,4544
23,02,4916
23,03,7637
23,04,13479
23,05,16838
23,06,16378
23,07,14419
23,08,13009
23,09,12733
23,10,13279
23,11,12838
23,12,11882
23,13,11576
23,14,11884
23,15,12685
23,16,13117
23,17,12224
23,18,10575
23,19,9173
23,20,8226
23,21,7305
23,22,6129
23,23,5192
24,00,4660
24,01,4588
24,02,5048
24,03,7724
24,04,13532
24,05,16871
24,06,16293
24,07,14411
24,08,12952
24,09,12896
24,10,13343
24,11,12716
24,12,11814
24,13,11611
24,14,11989
24,15,12586
24,16,12913
24,17,11974
24,18,10394
24,19,9030
24,20,8151
24,21,7256
24,22,6034
24,23,5069
25,00,4633
25,01,4463
25,02,4886
25,03,7553
25,04,13619
25,05,16980
25,06,15988
25,07,14003
25,08,12726
25,09,12587
25,10,13281
25,11,12778
25,12,11943
25,13,11612
25,14,11917
25,15,12512
25,16,12791
25,17,11867
25,18,10446
25,19,9113
25,20,8245
25,21,7124
25,22,5984
25,23,4974
26,00,4597
26,01,4475
26,02,4907
26,03,7436
26,04,13063
26,05,16558
26,06,16191
26,07,14593
26,08,13214
26,09,12975
26,10,13502
26,11,13094
26,12,12227
26,13,12051
26,14,12147
26,15,12551
26,16,12596
26,17,11585
26,18,10119
26,19,8562
26,20,7888
26,21,7179
26,22,6090
26,23,5196
27,00,4627
27,01,4401
27,02,4424
27,03,4934
27,04,6955
27,05,11210
27,06,15507
27,07,16717
27,08,15527
