day,hour,value
01,00,4675
01,01,4601
01,02,5098
01,03,8004
01,04,14371
01,05,18025
01,06,16605
01,07,14384
01,08,13096
01,09,12867
01,10,13369
01,11,12935
01,12,12026
01,13,11796
01,14,12021
01,15,12742
01,16,13167
01,17,12281
01,18,10123
01,19,8621
01,20,7964
01,21,7209
01,22,6016
01,23,5117
02,00,4608
02,01,4478
02,02,5016
02,03,7703
02,04,14121
02,05,17775
02,06,16837
02,07,14916
02,08,13307
02,09,13226
02,10,13806
02,11,13253
02,12,12426
02,13,12158
02,14,12474
02,15,12911
02,16,13062
02,17,12027
02,18,10062
02,19,8409
02,20,7825
02,21,7297
02,22,6266
02,23,5349
03,00,4789
03,01,4523
03,02,4562
03,03,5107
03,04,7020
03,05,11665
03,06,16504
03,07,17711
03,08,16328
03,09,15181
03,10,14543
03,11,13582
03,12,12395
03,13,11767
03,14,11715
03,15,11922
03,16,12068
03,17,11329
03,18,9558
03,19,7986
03,20,7393
03,21,6825
03,22,6149
03,23,5290
04,00,4657
04,01,4390
04,02,4370
04,03,4593
04,04,5714
04,05,9036
04,06,13887
04,07,16754
04,08,16741
04,09,15661
04,10,14625
04,11,13106
04,12,11362
04,13,10661
04,14,10773
04,15,11441
04,16,12015
04,17,11135
04,18,8991
04,19,7396
04,20,7165
04,21,6532
04,22,5427
04,23,4620
05,00,5360
05,01,4181
05,02,4658
05,03,7776
05,04,14463
05,05,17965
05,06,16592
05,07,14667
05,08,13258
05,09,13079
05,10,13567
05,11,12703
05,12,11723
05,13,11565
05,14,12114
05,15,13088
05,16,13715
05,17,12390
05,18,10133
05,19,8262
05,20,7699
05,21,6772
05,22,5722
05,23,4899
06,00,4484
06,01,4348
06,02,4981
06,03,7927
06,04,14737
06,05,18362
06,06,16783
06,07,14536
06,08,12961
06,09,12839
06,10,13563
06,11,12925
06,12,11978
06,13,11684
06,14,12186
06,15,12935
06,16,13585
06,17,12546
06,18,10401
06,19,8630
06,20,8135
06,21,7175
06,22,6077
06,23,5175
07,00,4718
07,01,4550
07,02,5045
07,03,7999
07,04,14616
07,05,18269
07,06,17059
07,07,14609
07,08,13096
07,09,12974
07,10,13583
07,11,12822
07,12,11966
07,13,11611
07,14,12005
07,15,12605
07,16,12984
07,17,12171
07,18,10450
07,19,8733
07,20,8035
07,21,7126
07,22,6057
07,23,5072
08,00,4495
08,01,4428
08,02,4904
08,03,7917
08,04,14514
08,05,18091
08,06,16541
08,07,14347
08,08,12858
08,09,12715
08,10,13241
08,11,12653
08,12,11792
08,13,11652
08,14,11904
08,15,12558
08,16,13036
08,17,12173
08,18,10285
08,19,8676
08,20,8016
08,21,7166
08,22,5966
08,23,4964
09,00,4613
09,01,4515
09,02,4957
09,03,7748
09,04,14229
09,05,17981
09,06,16952
09,07,14844
09,08,13369
09,09,13289
09,10,13851
09,11,13303
09,12,12298
09,13,12091
09,14,12309
09,15,12747
09,16,12899
09,17,11980
09,18,10281
09,19,8537
09,20,7848
09,21,7257
09,22,6284
09,23,5268
10,00,4691
10,01,4455
10,02,4501
10,03,5072
10,04,7042
10,05,11853
10,06,16664
10,07,17935
10,08,16534
10,09,15361
10,10,14704
10,11,13550
10,12,12465
10,13,11837
10,14,11761
10,15,11951
10,16,12045
10,17,11212
10,18,9686
10,19,8163
10,20,7351
10,21,6857
10,22,6023
10,23,5143
11,00,4536
11,01,4351
11,02,4277
11,03,4560
11,04,5673
11,05,9096
11,06,13930
11,07,16608
11,08,16050
11,09,15005
11,10,14100
11,11,12598
11,12,11322
11,13,10742
11,14,10548
11,15,10970
11,16,11609
11,17,11080
11,18,9407
11,19,7736
11,20,7269
11,21,6417
11,22,5426
11,23,4629
12,00,4264
12,01,4206
12,02,4835
12,03,7878
12,04,14540
12,05,18170
12,06,16496
12,07,14364
12,08,12941
12,09,12891
12,10,13514
12,11,12787
12,12,11956
12,13,11728
12,14,12162
12,15,12751
12,16,13251
12,17,12499
12,18,10477
12,19,8631
12,20,7867
12,21,7102
12,22,5967
12,23,5102
13,00,4626
13,01,4519
13,02,5059
13,03,8138
13,04,15140
13,05,18700
13,06,16605
13,07,13940
13,08,12550
13,09,12482
13,10,13312
13,11,12760
13,12,11954
13,13,11662
13,14,12004
13,15,12776
13,16,13279
13,17,12371
13,18,10415
13,19,8635
13,20,8094
13,21,7169
13,22,6049
13,23,5038
14,00,4586
14,01,4523
14,02,5075
14,03,8051
14,04,14960
14,05,18418
14,06,16608
14,07,14056
14,08,12664
14,09,12650
14,10,13324
14,11,12728
14,12,11861
14,13,11606
14,14,12081
14,15,12690
14,16,13148
14,17,12261
14,18,10349
14,19,8596
14,20,7996
14,21,7176
14,22,5913
14,23,4942
15,00,4483
15,01,4476
15,02,5022
15,03,8011
15,04,15050
15,05,18492
15,06,16511
15,07,14124
15,08,12729
15,09,12692
15,10,13388
15,11,12738
15,12,11929
15,13,11628
15,14,12045
15,15,12735
15,16,13281
15,17,12328
15,18,10230
15,19,8576
15,20,7891
15,21,7214
15,22,6050
15,23,4987
16,00,4640
16,01,4485
16,02,4983
16,03,7844
16,04,14547
16,05,18369
16,06,17062
16,07,14943
16,08,13599
16,09,13428
16,10,14128
16,11,13634
16,12,12664
16,13,12435
16,14,12658
16,15,13268
16,16,13485
16,17,12224
16,18,9987
16,19,8331
16,20,7800
16,21,7151
16,22,6291
16,23,5279
17,00,4688
17,01,4413
17,02,4511
17,03,5022
17,04,6868
17,05,11606
17,06,16938
17,07,18933
17,08,17644
17,09,16113
17,10,15632
17,11,14283
17,12,13046
17,13,12380
17,14,12159
17,15,12596
17,16,12643
17,17,11445
17,18,9388
