day,hour,value
08,07,177304
08,08,172423
08,09,172142
08,10,177693
08,11,173673
08,12,167515
08,13,165637
08,14,169706
08,15,172468
08,16,170401
08,17,159424
08,18,137577
08,19,124753
08,20,115473
08,21,105045
08,22,95191
08,23,87601
09,00,81423
09,01,79873
09,02,81476
09,03,100193
09,04,154930
09,05,194204
09,06,188990
09,07,181336
09,08,176000
09,09,176668
09,10,181274
09,11,176794
09,12,167249
09,13,164397
09,14,166420
09,15,167892
09,16,166774
09,17,154820
09,18,136815
09,19,122935
09,20,113056
09,21,101085
09,22,91070
09,23,84671
10,00,79479
10,01,79477
10,02,81334
10,03,98680
10,04,150886
10,05,189499
10,06,187297
10,07,178449
10,08,173866
10,09,174913
10,10,177546
10,11,172033
10,12,163886
10,13,159450
10,14,161191
10,15,164893
10,16,167311
10,17,154637
10,18,133786
10,19,115310
10,20,105399
10,21,100051
10,22,92709
10,23,86140
11,00,80063
11,01,77545
11,02,77324
11,03,81560
11,04,94622
11,05,129345
11,06,176086
11,07,203459
11,08,204291
11,09,196525
11,10,191692
11,11,180022
11,12,167292
11,13,155433
11,14,152015
11,15,154360
11,16,152362
11,17,144087
11,18,127406
11,19,112226
11,20,103017
11,21,97027
11,22,89284
11,23,82185
12,00,77250
12,01,74064
12,02,74594
12,03,76656
12,04,85972
12,05,109401
12,06,151248
12,07,188264
12,08,197966
12,09,194528
12,10,184973
12,11,168114
12,12,154593
12,13,141646
12,14,137892
12,15,141892
12,16,141994
12,17,132143
12,18,116492
12,19,100771
12,20,94016
12,21,92174
12,22,82747
12,23,75807
13,00,72276
13,01,71350
13,02,73555
13,03,92391
13,04,144757
13,05,179562
13,06,180790
13,07,174997
13,08,170638
13,09,174379
13,10,176650
13,11,169207
13,12,161149
13,13,156920
13,14,158722
13,15,160741
13,16,158609
13,17,143132
13,18,126632
13,19,111190
13,20,102474
13,21,98152
13,22,87722
13,23,80540
14,00,76095
14,01,74726
14,02,76886
14,03,96310
14,04,150711
14,05,188269
14,06,182812
14,07,171307
14,08,161037
14,09,164493
14,10,170960
14,11,165531
14,12,160980
14,13,160529
14,14,164246
14,15,165740
14,16,159981
14,17,148876
14,18,134403
14,19,118563
14,20,104389
14,21,98918
14,22,90314
14,23,82812
15,00,78301
15,01,76778
15,02,78934
15,03,98250
15,04,152616
15,05,191789
15,06,191711
15,07,185327
15,08,180813
15,09,181583
15,10,183926
15,11,177116
15,12,170916
15,13,166362
15,14,164877
15,15,166700
15,16,161041
15,17,146671
15,18,128650
15,19,115201
15,20,106610
15,21,102144
15,22,93279
15,23,86428
16,00,82425
16,01,80362
16,02,83182
16,03,101496
16,04,156572
16,05,195627
16,06,192872
16,07,185557
16,08,175625
16,09,175109
16,10,179470
16,11,174642
16,12,164771
16,13,158167
16,14,158342
16,15,164379
16,16,161901
16,17,148314
16,18,127529
16,19,110198
16,20,104835
16,21,101083
16,22,91954
16,23,85039
17,00,81175
17,01,78673
17,02,81043
17,03,97139
17,04,147299
17,05,185682
17,06,189639
17,07,186128
17,08,182014
17,09,184557
17,10,188448
17,11,181364
17,12,171348
17,13,163963
17,14,162393
17,15,168152
17,16,164683
17,17,151788
17,18,135601
17,19,123808
17,20,117381
17,21,112711
17,22,99155
17,23,89561
18,00,83772
18,01,78831
18,02,77665
18,03,81305
18,04,94542
18,05,130612
18,06,178973
18,07,203644
18,08,202245
18,09,196192
18,10,189812
18,11,177394
18,12,162998
18,13,151379
18,14,149648
18,15,151762
18,16,150773
18,17,141768
18,18,127123
18,19,112411
18,20,103087
18,21,98371
18,22,93059
18,23,84467
19,00,77131
19,01,72878
19,02,73001
19,03,76193
19,04,84918
19,05,106965
19,06,151337
19,07,185754
19,08,194731
19,09,191365
19,10,181629
19,11,166793
19,12,149341
19,13,139991
19,14,137260
19,15,139572
19,16,143360
19,17,134091
19,18,114408
19,19,98693
19,20,91005
19,21,86459
19,22,78645
19,23,72721
20,00,68187
20,01,67813
20,02,70768
20,03,90265
20,04,143415
20,05,177654
20,06,177078
20,07,170393
20,08,164985
20,09,165866
20,10,170244
20,11,162985
20,12,155432
20,13,154224
20,14,157952
20,15,161685
20,16,160664
20,17,149503
20,18,126767
20,19,110398
20,20,101735
20,21,96978
20,22,89571
20,23,82056
21,00,76761
21,01,75179
21,02,77522
21,03,97819
21,04,152084
21,05,187704
21,06,186341
21,07,180044
21,08,173976
21,09,175007
21,10,178816
21,11,173110
21,12,163513
21,13,165458
21,14,166776
21,15,165891
21,16,149838
21,17,138501
21,18,133464
21,19,121049
21,20,107701
21,21,99727
21,22,90743
21,23,81882
22,00,76022
22,01,74700
22,02,78508
22,03,97239
22,04,152735
22,05,189111
22,06,187077
22,07,179334
22,08,172436
22,09,173795
22,10,177707
22,11,167507
22,12,160817
22,13,158673
22,14,160649
22,15,163984
22,16,158909
22,17,148897
22,18,135921
22,19,121113
22,20,109576
22,21,103350
22,22,90951
22,23,82225
23,00,76877
23,01,75933
23,02,77390
23,03,95945
23,04,147871
23,05,184382
23,06,182160
23,07,175503
23,08,169752
23,09,171277
23,10,174273
23,11,169056
23,12,162229
23,13,160209
23,14,163128
23,15,161986
23,16,159256
23,17,151250
23,18,137043
23,19,122967
23,20,112033
23,21,98754
23,22,88215
23,23,85114
24,00,80691
24,01,77977
24,02,80240
24,03,96662
24,04,147993
24,05,187229
24,06,190788
24,07,187414
24,08,182161
24,09,181349
24,10,182173
24,11,173761
24,12,163910
24,13,160480
24,14,161349
24,15,160724
24,16,159876
24,17,150327
24,18,135401
24,19,125066
24,20,115477
24,21,113161
24,22,101312
24,23,93304
25,00,86516
25,01,84928
25,02,84210
25,03,88447
25,04,103032
25,05,135507
25,06,177783
25,07,199465
25,08,200459
25,09,194972
25,10,195957
25,11,186297
25,12,171293
25,13,155062
25,14,149377
25,15,147095
25,16,146640
25,17,133158
25,18,120478
25,19,109210
25,20,102910
25,21,97015
25,22,90660
25,23,85868
26,00,80703
26,01,78020
26,02,76977
26,03,79444
26,04,88648
26,05,112942
26,06,153121
26,07,184156
26,08,192687
26,09,185787
26,10,175181
26,11,161318
26,12,147411
26,13,134319
26,14,130819
26,15,133032
26,16,125131
26,17,118903
26,18,110721
26,19,102650
26,20,99587
26,21,94712
26,22,84702
26,23,81858
27,00,79219
27,01,76418
27,02,80425
27,03,100513
27,04,150072
27,05,185640
27,06,179209
27,07,172670
27,08,170422
27,09,170817
27,10,176256
27,11,174153
27,12,165337
27,13,162672
27,14,166339
27,15,168701
27,16,156805
27,17,143236
27,18,129814
27,19,117636
27,20,108915
27,21,103047
27,22,92704
27,23,85597
28,00,81173
28,01,81091
28,02,84951
28,03,100351
28,04,147731
28,05,184585
28,06,183639
28,07,175345
28,08,168912
28,09,167965
28,10,172758
28,11,165946
28,12,160137
28,13,157849
28,14,159372
28,15,159709
28,16,158909
28,17,149488
28,18,131057
28,19,117420
28,20,107658
28,21,97574
28,22,87810
28,23,83368
29,00,78416
29,01,75291
29,02,78229
29,03,96609
29,04,146415
29,05,183253
29,06,183827
29,07,177350
29,08,171606
29,09,173000
29,10,171539
29,11,166325
29,12,158273
29,13,155958
29,14,157666
29,15,159411
29,16,159522
29,17,146678
29,18,129855
29,19,119456
29,20,110244
29,21,100662
29,22,91211
29,23,84363
30,00,75356
30,01,73939
30,02,74753
30,03,92398
30,04,142802
30,05,177713
30,06,178986
30,07,175780
30,08,172141
30,09,172412
30,10,173924
30,11,168277
30,12,161055
30,13,155624
30,14,147950
30,15,141085
30,16,134460
30,17,126913
30,18,111019
30,19,96757
30,20,90647
30,21,82380
30,22,76997
30,23,71422
