day,hour,value
01,00,162137
01,01,169245
01,02,177879
01,03,189905
01,04,226649
01,05,267223
01,06,280984
01,07,278659
01,08,265551
01,09,268002
01,10,265899
01,11,301759
01,12,301426
01,13,296024
01,14,268425
01,15,267649
01,16,249440
01,17,250083
01,18,237162
01,19,214611
01,20,230226
01,21,188331
01,22,190032
01,23,188984
02,00,162188
02,01,159303
02,02,156252
02,03,167753
02,04,199272
02,05,230478
02,06,305592
02,07,333883
02,08,319780
02,09,322272
02,10,319709
02,11,321952
02,12,354857
02,13,323719
02,14,325481
02,15,341277
02,16,348974
02,17,334376
02,18,288744
02,19,260846
02,20,256281
02,21,208539
02,22,259268
02,23,206715
03,00,206389
03,01,208633
03,02,184248
03,03,212532
03,04,197230
03,05,230787
03,06,265751
03,07,300158
03,08,271444
03,09,281425
03,10,272084
03,11,259832
03,12,254779
03,13,289885
03,14,270500
03,15,269988
03,16,242762
03,17,224522
03,18,204375
03,19,205449
03,20,197435
03,21,198213
03,22,190278
03,23,157523
04,00,150568
04,01,151490
04,02,145143
04,03,161265
04,04,215519
04,05,247919
04,06,254519
04,07,245222
04,08,260178
04,09,262061
04,10,263295
04,11,265618
04,12,259266
04,13,247474
04,14,245622
04,15,257625
04,16,254382
04,17,216436
04,18,202465
04,19,191778
04,20,192303
04,21,207598
04,22,197960
04,23,183620
05,00,185309
05,01,165103
05,02,174700
05,03,192808
05,04,233817
05,05,264484
05,06,261419
05,07,246214
05,08,222772
05,09,226852
05,10,295822
05,11,307734
05,12,310538
05,13,312515
05,14,323274
05,15,332247
05,16,333225
05,17,307673
05,18,311235
05,19,276535
05,20,251585
05,21,295961
05,22,262983
05,23,262529
06,00,230455
06,01,212887
06,02,234028
06,03,254754
06,04,310884
06,05,342667
06,06,368438
06,07,357665
06,08,337188
06,09,350562
06,10,342765
06,11,335020
06,12,358182
06,13,318946
06,14,335531
06,15,355215
06,16,335859
06,17,326625
06,18,290433
06,19,314552
06,20,304066
06,21,293756
06,22,278256
06,23,261602
07,00,243520
07,01,245688
07,02,251287
07,03,287434
07,04,336883
07,05,378654
07,06,383186
07,07,374634
07,08,369960
07,09,365108
07,10,363383
07,11,372866
07,12,376357
07,13,400559
07,14,400740
07,15,376449
07,16,402423
07,17,379744
07,18,319962
07,19,294529
07,20,304277
07,21,274537
07,22,246918
07,23,260131
08,00,272632
08,01,257404
08,02,279918
08,03,302161
08,04,321647
08,05,383766
08,06,374204
08,07,363121
08,08,354237
08,09,346066
08,10,367924
08,11,382793
08,12,337229
08,13,349019
08,14,344125
08,15,361566
08,16,358928
08,17,332964
08,18,300538
08,19,252773
08,20,258951
08,21,249267
08,22,240713
08,23,224227
10,00,256611
10,01,267376
10,02,249928
10,03,286170
10,04,286541
10,05,311358
10,06,356014
10,07,396899
10,08,399559
10,09,417000
10,10,412304
10,11,361874
10,12,318447
10,13,345867
10,14,337520
10,15,358412
10,16,393785
10,17,405442
10,18,411218
10,19,369930
10,20,330273
10,21,324414
10,22,304616
10,23,292618
11,00,291190
11,01,294186
11,02,282602
11,03,342027
11,04,375329
11,05,434283
11,06,447406
11,07,443784
11,08,458230
11,09,386295
11,10,411717
11,11,438490
11,12,429385
11,13,435869
11,14,420167
11,15,343285
11,16,393688
11,17,402784
11,18,367551
11,19,326297
11,20,328480
11,21,302338
11,22,324228
11,23,320452
12,00,311850
12,01,278629
12,02,288758
12,03,330593
12,04,337249
12,05,396206
12,06,400217
12,07,376528
12,08,346920
12,09,376514
12,10,417700
12,11,404500
12,12,363201
12,13,385919
12,14,386296
12,15,354451
12,16,406473
12,17,396200
12,18,393527
12,19,367015
12,20,357728
12,21,302021
12,22,318832
12,23,336958
13,00,333978
13,01,313999
13,02,329134
13,03,312514
13,04,381458
13,05,392151
13,06,460789
13,07,466798
13,08,455664
13,09,471112
13,10,3642000
13,11,8835609
13,12,3809480
13,13,160611
13,14,166410
13,15,170787
13,16,169566
13,17,154566
13,18,126778
13,19,111129
13,20,102814
13,21,94523
13,22,84330
13,23,78504
14,00,72597
14,01,71437
14,02,74199
14,03,91562
14,04,146926
14,05,186147
14,06,182483
14,07,174295
14,08,171466
14,09,173512
14,10,176978
14,11,169662
14,12,161659
14,13,159657
14,14,167087
14,15,171410
14,16,167290
14,17,151204
14,18,128257
14,19,111211
14,20,100416
14,21,92861
14,22,84512
14,23,78155
15,00,71742
15,01,71012
15,02,72173
15,03,91212
15,04,141998
15,05,180975
15,06,183958
15,07,181735
15,08,173554
15,09,173642
15,10,178348
15,11,171707
15,12,165588
15,13,163879
15,14,165020
15,15,167215
15,16,164866
15,17,148781
15,18,126691
15,19,110129
15,20,99503
15,21,93229
15,22,84007
15,23,78580
16,00,71232
16,01,67919
16,02,68461
16,03,73053
16,04,85796
16,05,125950
16,06,178392
16,07,207656
16,08,206433
16,09,201302
16,10,196908
16,11,181474
16,12,166953
16,13,161471
16,14,163518
16,15,165097
16,16,162271
16,17,149415
16,18,128206
16,19,113028
16,20,104520
16,21,99332
16,22,94431
16,23,89549
17,00,87182
17,01,81129
17,02,79612
17,03,82312
17,04,92570
17,05,115299
17,06,160109
17,07,198759
17,08,215864
17,09,218646
17,10,212060
17,11,192707
17,12,177681
17,13,167669
17,14,165202
17,15,169818
17,16,171627
17,17,159606
17,18,137213
17,19,119911
17,20,112511
17,21,104354
17,22,97601
17,23,81354
18,00,74416
18,01,72536
18,02,76561
18,03,94720
18,04,146345
18,05,185169
18,06,186011
18,07,180015
18,08,173939
18,09,177488
18,10,182568
18,11,174235
18,12,165107
18,13,164408
18,14,167916
18,15,172444
18,16,167981
18,17,151561
18,18,122835
18,19,105658
18,20,96080
18,21,88576
18,22,79852
18,23,70669
19,00,67043
19,01,67047
19,02,68732
19,03,87569
19,04,143376
19,05,179900
19,06,180756
19,07,171838
19,08,164982
19,09,168636
19,10,174552
19,11,168094
19,12,158779
19,13,158786
19,14,161949
19,15,167846
19,16,167285
19,17,151373
19,18,127018
19,19,109703
19,20,99359
19,21,93244
19,22,84023
19,23,77044
20,00,72911
20,01,72314
20,02,74136
20,03,93784
20,04,148934
20,05,297052
20,06,312016
20,07,303961
20,08,300982
20,09,323380
20,10,313129
20,11,303684
20,12,276200
20,13,319805
20,14,355014
20,15,349132
20,16,332249
20,17,326233
20,18,294150
20,19,282911
20,20,254923
20,21,238169
20,22,262636
20,23,253889
21,00,225876
21,01,260131
21,02,227443
21,03,231526
21,04,297217
21,05,359254
21,06,366158
21,07,352165
21,08,357352
21,09,332701
21,10,330736
21,11,323867
21,12,326829
21,13,313174
21,14,356530
21,15,318412
21,16,366981
21,17,374089
21,18,284022
21,19,318771
21,20,292524
21,21,277152
21,22,245011
21,23,266529
22,00,211515
22,01,259211
22,02,285016
22,03,246823
22,04,339261
22,05,357675
22,06,358621
22,07,396957
22,08,380774
22,09,346526
22,10,363311
22,11,376496
22,12,351778
22,13,312933
22,14,331950
22,15,362918
22,16,368555
22,17,364565
22,18,330687
22,19,351719
22,20,287496
22,21,306379
22,22,262452
22,23,287213
23,00,271538
23,01,280322
23,02,288918
23,03,266378
23,04,258595
23,05,351490
23,06,348396
23,07,382177
23,08,416231
23,09,410968
23,10,434463
23,11,437857
23,12,441292
23,13,454680
23,14,428520
23,15,437141
23,16,462967
23,17,441447
23,18,418881
23,19,436676
23,20,414568
23,21,401437
23,22,338422
23,23,297376
24,00,283188
24,01,252417
24,02,269258
24,03,255903
24,04,276141
24,05,280823
24,06,342053
24,07,433402
24,08,460919
24,09,459968
24,10,447969
24,11,456532
24,12,468735
24,13,423417
24,14,364291
24,15,384848
24,16,383120
24,17,365073
24,18,361170
24,19,335288
24,20,329252
24,21,309742
24,22,320935
24,23,225363
25,00,248995
25,01,227765
25,02,246658
25,03,273978
25,04,337696
25,05,391714
25,06,389156
25,07,376294
25,08,393469
25,09,395954
25,10,384142
25,11,348765
25,12,381279
25,13,368616
25,14,383263
25,15,381167
25,16,367533
25,17,329507
25,18,301867
25,19,276467
25,20,257074
25,21,264519
25,22,244216
25,23,246421
26,00,230378
26,01,242508
26,02,266547
26,03,304909
26,04,360009
26,05,396223
26,06,399806
26,07,366507
26,08,363432
26,09,357831
26,10,379554
26,11,358329
26,12,340529
26,13,337706
26,14,356516
26,15,383318
26,16,392043
26,17,342884
26,18,316949
26,19,299642
26,20,303297
26,21,284440
26,22,275158
26,23,246545
27,00,257191
27,01,238678
27,02,246830
27,03,294314
27,04,349294
27,05,356249
27,06,411236
27,07,413746
27,08,378198
27,09,380949
27,10,390641
27,11,401487
27,12,392844
27,13,349433
27,14,178367
27,15,168399
27,16,164549
27,17,151984
27,18,126903
27,19,108164
27,20,98621
27,21,91595
27,22,82509
27,23,74701
28,00,69548
28,01,68857
28,02,71249
28,03,90879
28,04,147231
28,05,185248
28,06,182060
28,07,177260
28,08,171261
28,09,172957
28,10,177867
28,11,172077
28,12,165643
28,13,164042
28,14,168950
28,15,173466
28,16,171907
28,17,157546
28,18,132342
28,19,116492
28,20,106835
28,21,100235
28,22,87290
28,23,77906
29,00,70713
29,01,69709
29,02,73305
29,03,90678
29,04,144805
29,05,184990
29,06,188241
29,07,181466
29,08,174923
29,09,176005
29,10,178725
29,11,173405
29,12,165748
29,13,163550
29,14,165287
29,15,165472
29,16,162938
29,17,149343
29,18,128138
29,19,111094
29,20,100072
29,21,91443
29,22,82869
29,23,74465
30,00,69873
30,01,68007
30,02,67069
30,03,71235
30,04,86123
30,05,125981
30,06,177165
30,07,204441
30,08,200037
30,09,190269
30,10,185639
30,11,168757
30,12,156280
30,13,150836
30,14,150367
30,15,150578
30,16,151013
30,17,141745
30,18,122138
30,19,108246
30,20,102117
30,21,99876
30,22,96628
30,23,92160
